Hotel Name,Checkin Date,Discount Code,Discount Price
Park Hyatt New York,2015-11-11,4,4843
Quality Inn Woodside,2015-11-11,2,604
Quality Inn Woodside,2015-11-11,3,608
Radisson Martinique on Broadway,2015-11-11,3,1275
Radisson Martinique on Broadway,2015-11-11,2,1275
Radisson Martinique on Broadway,2015-11-11,1,1275
Radisson Martinique on Broadway,2015-11-11,4,1275
Renaissance Newark Airport Hotel,2015-11-11,1,761
Renaissance Newark Airport Hotel,2015-11-11,2,829
Renaissance Newark Airport Hotel,2015-11-11,3,922
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-11,1,688
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-11,2,717
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-11,3,769
Roxy Hotel Tribeca (formerly the Tribeca Grand Hotel),2015-11-11,1,1470
SIXTY Lower East Side,2015-11-11,2,1577
Shelburne NYC-an Affinia hotel,2015-11-11,2,1061
Shelburne NYC-an Affinia hotel,2015-11-11,3,1139
Shelburne NYC-an Affinia hotel,2015-11-11,1,1269
Sheraton New York Times Square Hotel,2015-11-11,1,1241
Sheraton New York Times Square Hotel,2015-11-11,2,1273
Smyth A Thompson Hotel,2015-11-11,2,1692
The Benjamin,2015-11-11,2,1600
The Benjamin,2015-11-11,3,1625
The Carlyle A Rosewood Hotel,2015-11-11,1,3285
The Carlyle A Rosewood Hotel,2015-11-11,2,3420
The Carlyle A Rosewood Hotel,2015-11-11,3,3555
The Carlyle A Rosewood Hotel,2015-11-11,4,3690
The Lexington New York City Autograph Collection,2015-11-11,1,1101
The Lexington New York City Autograph Collection,2015-11-11,2,1228
The Lombardy,2015-11-11,2,1854
The New York EDITION,2015-11-11,3,2246
The Peninsula New York,2015-11-11,1,4275
The Peninsula New York,2015-11-11,2,4325
The Peninsula New York,2015-11-11,3,4375
The Plaza Hotel,2015-11-11,1,3773
The Plaza Hotel,2015-11-11,4,3863
The Plaza Hotel,2015-11-11,2,3870
The Plaza Hotel,2015-11-11,3,3938
The Premier Hotel New York,2015-11-11,2,1510
The Premier Hotel New York,2015-11-11,3,1595
The Premier Hotel New York,2015-11-11,1,1637
The Premier Hotel New York,2015-11-11,4,1659
The Roger,2015-11-11,1,1439
The Roger,2015-11-11,3,1457
The Roger,2015-11-11,2,1465
The Roger,2015-11-11,4,1465
The Roosevelt Hotel New York City,2015-11-11,2,1015
The Roosevelt Hotel New York City,2015-11-11,1,1039
The Roosevelt Hotel New York City,2015-11-11,3,1075
The Roosevelt Hotel New York City,2015-11-11,4,1095
The Standard East Village,2015-11-11,2,2187
The Standard East Village,2015-11-11,1,2247
The Standard East Village,2015-11-11,4,2307
The Towers of the Waldorf Astoria New York,2015-11-11,3,2515
The Towers of the Waldorf Astoria New York,2015-11-11,1,2535
The Westin New York Grand Central,2015-11-11,1,1320
The Westin New York Grand Central,2015-11-11,2,1370
The Westin New York Grand Central,2015-11-11,3,1411
The Westin New York Grand Central,2015-11-11,4,1624
United Nations Apartment Hotel,2015-11-11,2,1357
United Nations Apartment Hotel,2015-11-11,1,1376
United Nations Apartment Hotel,2015-11-11,3,1477
Viceroy New York,2015-11-11,2,1625
Viceroy New York,2015-11-11,3,1705
Viceroy New York,2015-11-11,4,1999
W New York,2015-11-11,1,1592
W New York,2015-11-11,3,1593
W New York,2015-11-11,2,1593
W New York - Union Square,2015-11-11,2,2159
W New York - Union Square,2015-11-11,1,2204
W New York - Union Square,2015-11-11,3,2237
W New York - Union Square,2015-11-11,4,2315
W New York Times Square,2015-11-11,3,1439
W New York Times Square,2015-11-11,1,1461
W New York Times Square,2015-11-11,2,1534
W New York Times Square,2015-11-11,4,1637
Waldorf Astoria New York,2015-11-11,2,1449
Waldorf Astoria New York,2015-11-11,3,1697
Waldorf Astoria New York,2015-11-11,1,1735
Westin New York at Times Square,2015-11-11,1,1532
Westin New York at Times Square,2015-11-11,2,1586
Westin New York at Times Square,2015-11-11,3,1631
Westin New York at Times Square,2015-11-11,4,1681
Wyndham Garden - Manhattan Chelsea West,2015-11-11,2,941
Wyndham Garden Brooklyn Sunset Park,2015-11-11,2,803
Wyndham Garden Brooklyn Sunset Park,2015-11-11,3,837
Wyndham Garden Long Island City Manhattan View,2015-11-11,1,734
Wyndham Garden Long Island City Manhattan View,2015-11-11,2,752
ink48 hotel a Kimpton Hotel,2015-11-11,2,1646
Andaz 5th Avenue - a concept by Hyatt,2015-11-12,2,1877
Andaz 5th Avenue - a concept by Hyatt,2015-11-12,3,2022
Andaz 5th Avenue - a concept by Hyatt,2015-11-12,1,2046
Andaz 5th Avenue - a concept by Hyatt,2015-11-12,4,2066
Andaz Wall Street - a concept by Hyatt,2015-11-12,4,1127
Andaz Wall Street - a concept by Hyatt,2015-11-12,3,1315
Andaz Wall Street - a concept by Hyatt,2015-11-12,1,1352
Andaz Wall Street - a concept by Hyatt,2015-11-12,2,1401
Baccarat Hotel and Residences New York,2015-11-12,1,3775
Best Western Bowery Hanbee Hotel,2015-11-12,2,863
Best Western Bowery Hanbee Hotel,2015-11-12,3,865
Best Western Bowery Hanbee Hotel,2015-11-12,1,873
Best Western Bowery Hanbee Hotel,2015-11-12,4,876
Cassa Hotel 45th Street,2015-11-12,2,1171
Cassa Hotel 45th Street,2015-11-12,1,1192
Cassa Hotel 45th Street,2015-11-12,3,1268
Comfort Inn Times Square South Area,2015-11-12,2,927
Conrad New York,2015-11-12,4,1595
Conrad New York,2015-11-12,3,1895
Conrad New York,2015-11-12,2,2225
Courtyard Newark Elizabeth,2015-11-12,2,905
Courtyard by Marriott New York Manhattan   Central Park,2015-11-12,3,1269
Courtyard by Marriott New York Manhattan   Central Park,2015-11-12,1,1285
Courtyard by Marriott New York Manhattan   Central Park,2015-11-12,2,1300
Crowne Plaza Times Square Manhattan,2015-11-12,1,1387
DoubleTree Suites by Hilton New York City - Times Square,2015-11-12,2,1474
DoubleTree by Hilton Hotel New York - Times Square South,2015-11-12,3,1286
DoubleTree by Hilton Hotel Newark Airport,2015-11-12,4,785
DoubleTree by Hilton Metropolitan - New York City,2015-11-12,4,837
DoubleTree by Hilton Metropolitan - New York City,2015-11-12,3,850
DoubleTree by Hilton Metropolitan - New York City,2015-11-12,2,853
DoubleTree by Hilton Metropolitan - New York City,2015-11-12,1,867
DoubleTree by Hilton New York City - Chelsea,2015-11-12,4,960
DoubleTree by Hilton New York City - Chelsea,2015-11-12,3,976
DoubleTree by Hilton New York City - Chelsea,2015-11-12,2,1038
DoubleTree by Hilton New York City - Chelsea,2015-11-12,1,1092
DoubleTree by Hilton New York City - Financial District,2015-11-12,3,1002
DoubleTree by Hilton New York City - Financial District,2015-11-12,4,1023
DoubleTree by Hilton New York City - Financial District,2015-11-12,2,1040
Eventi Hotel a Kimpton Hotel,2015-11-12,2,1532
Eventi Hotel a Kimpton Hotel,2015-11-12,3,1580
Eventi Hotel a Kimpton Hotel,2015-11-12,1,1662
Eventi Hotel a Kimpton Hotel,2015-11-12,4,1708
Fairfield Inn by Marriott LaGuardia Airport Flushing,2015-11-12,2,855
Fairfield Inn by Marriott LaGuardia Airport Flushing,2015-11-12,1,855
Fairfield Inn by Marriott LaGuardia Airport Flushing,2015-11-12,3,855
Four Seasons Hotel New York,2015-11-12,3,5235
Gild Hall A Thompson Hotel,2015-11-12,1,1085
Gild Hall A Thompson Hotel,2015-11-12,2,1285
Grand Hyatt New York,2015-11-12,4,1115
Grand Hyatt New York,2015-11-12,2,1195
Grand Hyatt New York,2015-11-12,3,1215
Grand Hyatt New York,2015-11-12,1,1335
Hampton Inn Madison Square Garden Area Hotel,2015-11-12,3,1132
Hampton Inn Manhattan Downtown-Financial District,2015-11-12,3,931
Hampton Inn Manhattan Downtown-Financial District,2015-11-12,2,970
Hampton Inn Manhattan Downtown-Financial District,2015-11-12,4,974
Hampton Inn Manhattan Soho,2015-11-12,3,945
Hampton Inn Manhattan Soho,2015-11-12,4,985
Hampton Inn Manhattan Soho,2015-11-12,2,1035
Hampton Inn Manhattan Soho,2015-11-12,1,1345
Hampton Inn Manhattan Times Square Central,2015-11-12,3,1112
Hampton Inn Manhattan Times Square Central,2015-11-12,4,1229
Hampton Inn Manhattan Times Square South,2015-11-12,4,1046
Hampton Inn Manhattan Times Square South,2015-11-12,2,1140
Hampton Inn Manhattan United Nations,2015-11-12,4,1055
Hampton Inn Manhattan United Nations,2015-11-12,3,1087
Hampton Inn Manhattan-Seaport-Financial District,2015-11-12,4,942
Hampton Inn Manhattan-Seaport-Financial District,2015-11-12,3,942
Hampton Inn Manhattan-Seaport-Financial District,2015-11-12,2,1097
Hampton Inn Manhattan-Seaport-Financial District,2015-11-12,1,1155
Hampton Inn New York - 35th Street - Empire State Building,2015-11-12,3,933
Hampton Inn New York - 35th Street - Empire State Building,2015-11-12,4,1086
Hampton Inn New York - 35th Street - Empire State Building,2015-11-12,1,1178
Hampton Inn New York - 35th Street - Empire State Building,2015-11-12,2,1196
Hampton Inn New York - LaGuardia Airport,2015-11-12,2,875
Hampton Inn New York Chelsea,2015-11-12,4,1063
Hampton Inn New York Chelsea,2015-11-12,3,1122
Hilton Garden Inn New York Manhattan-Chelsea,2015-11-12,4,946
Hilton Garden Inn New York Manhattan-Chelsea,2015-11-12,3,948
Hilton Garden Inn New York Manhattan-Chelsea,2015-11-12,2,955
Hilton Garden Inn New York Manhattan-Chelsea,2015-11-12,1,1187
Hilton Garden Inn New York Manhattan-Midtown East,2015-11-12,4,1115
Hilton Garden Inn New York Manhattan-Midtown East,2015-11-12,3,1205
Hilton Garden Inn New York West 35th Street,2015-11-12,4,1102
Hilton Garden Inn New York-Times Square Central,2015-11-12,2,995
Hilton Garden Inn New York-Times Square Central,2015-11-12,3,1235
Hilton Garden Inn New York-Times Square Central,2015-11-12,4,1255
Hilton Garden Inn New York-Times Square Central,2015-11-12,1,1395
Hilton Garden Inn Times Square,2015-11-12,4,993
Hilton Garden Inn Times Square,2015-11-12,2,1015
Hilton Garden Inn Times Square,2015-11-12,3,1015
Hilton Garden Inn Tribeca,2015-11-12,1,1270
Hilton Garden Inn Tribeca,2015-11-12,2,1282
Hilton Garden Inn Tribeca,2015-11-12,4,1477
Hilton Manhattan East,2015-11-12,3,1055
Hilton Manhattan East,2015-11-12,1,1065
Hilton Manhattan East,2015-11-12,2,1115
Hilton New York Fashion District,2015-11-12,4,1023
Hilton New York Fashion District,2015-11-12,3,1130
Hilton Newark Airport,2015-11-12,4,660
Hilton Newark Airport,2015-11-12,3,700
Hilton Times Square,2015-11-12,3,1267
Hilton Times Square,2015-11-12,1,1486
Hilton Times Square,2015-11-12,2,1518
Hilton Times Square,2015-11-12,4,1558
Homewood Suites by Hilton NY Midtown Manhattan Times Square,2015-11-12,2,1265
Hudson New York Central Park,2015-11-12,3,968
Hudson New York Central Park,2015-11-12,1,1022
Hyatt Herald Square New York,2015-11-12,2,1111
Hyatt Herald Square New York,2015-11-12,3,1145
Hyatt Herald Square New York,2015-11-12,1,1255
Hyatt Herald Square New York,2015-11-12,4,1425
Hyatt Place Flushing LaGuardia Airport,2015-11-12,1,1089
Hyatt Place New York Midtown South,2015-11-12,2,976
Hyatt Place New York Midtown South,2015-11-12,3,1246
Hyatt Times Square New York,2015-11-12,3,1585
Hyatt Union Square New York,2015-11-12,4,1577
Hyatt Union Square New York,2015-11-12,3,1644
Hyatt Union Square New York,2015-11-12,1,1662
Hyatt Union Square New York,2015-11-12,2,1712
Langham Place New York Fifth Avenue,2015-11-12,2,2901
Langham Place New York Fifth Avenue,2015-11-12,3,2937
Le Parker Meridien New York,2015-11-12,4,1611
Le Parker Meridien New York,2015-11-12,3,1665
Le Parker Meridien New York,2015-11-12,2,1722
Le Parker Meridien New York,2015-11-12,1,1771
Loews Regency New York Hotel,2015-11-12,3,1995
Loews Regency New York Hotel,2015-11-12,2,1995
Loews Regency New York Hotel,2015-11-12,4,1995
Loews Regency New York Hotel,2015-11-12,1,2845
Magnuson Convention Center Hotel,2015-11-12,4,849
Magnuson Convention Center Hotel,2015-11-12,1,853
Magnuson Convention Center Hotel,2015-11-12,3,862
Magnuson Convention Center Hotel,2015-11-12,2,874
Martha Washington,2015-11-12,1,1245
Millenium Hilton,2015-11-12,3,1215
Millenium Hilton,2015-11-12,2,1645
NOMO SOHO,2015-11-12,1,1782
NOMO SOHO,2015-11-12,2,1838
NOMO SOHO,2015-11-12,3,1868
New York Hilton Midtown,2015-11-12,4,1155
New York Hilton Midtown,2015-11-12,3,1455
New York Marriott Downtown,2015-11-12,4,1439
New York Marriott Downtown,2015-11-12,3,1469
New York Marriott Downtown,2015-11-12,2,1494
New York Marriott East Side,2015-11-12,2,1345
New York Marriott at the Brooklyn Bridge,2015-11-12,4,1232
Newark Liberty International Airport Marriott,2015-11-12,4,821
Newark Liberty International Airport Marriott,2015-11-12,3,872
Newark Liberty International Airport Marriott,2015-11-12,2,1073
Omni Berkshire Place,2015-11-12,2,2135
Quality Inn Woodside,2015-11-12,1,578
Quality Inn Woodside,2015-11-12,2,608
Quality Inn Woodside,2015-11-12,3,651
Radisson Martinique on Broadway,2015-11-12,3,1208
Red Carpet Inn New York City,2015-11-12,2,514
Renaissance Newark Airport Hotel,2015-11-12,4,770
Renaissance Newark Airport Hotel,2015-11-12,3,821
Renaissance Newark Airport Hotel,2015-11-12,2,1055
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-12,4,688
Residence Inn Newark Elizabeth Liberty International Airport,2015-11-12,3,717
Roxy Hotel Tribeca (formerly the Tribeca Grand Hotel),2015-11-12,4,1363
Roxy Hotel Tribeca (formerly the Tribeca Grand Hotel),2015-11-12,3,1589
SIXTY Lower East Side,2015-11-12,1,1446
SIXTY Lower East Side,2015-11-12,2,1479
Shelburne NYC-an Affinia hotel,2015-11-12,1,1057
Smyth A Thompson Hotel,2015-11-12,1,1690
SpringHill Suites by Marriott Newark Liberty International,2015-11-12,1,546
SpringHill Suites by Marriott Newark Liberty International,2015-11-12,2,570
TRYP By Wyndham Times Square South,2015-11-12,3,969
The Carlyle A Rosewood Hotel,2015-11-12,1,3645
The Carlyle A Rosewood Hotel,2015-11-12,2,3690
The Carlyle A Rosewood Hotel,2015-11-12,3,3735
The Lexington New York City Autograph Collection,2015-11-12,4,1101
The Muse Hotel a Kimpton Hotel,2015-11-12,3,1521
The Muse Hotel a Kimpton Hotel,2015-11-12,4,1591
The Peninsula New York,2015-11-12,4,4275
The Peninsula New York,2015-11-12,3,4325
The Peninsula New York,2015-11-12,2,4375
The Premier Hotel New York,2015-11-12,2,1466
The Premier Hotel New York,2015-11-12,3,1516
The Premier Hotel New York,2015-11-12,1,1541
The Premier Hotel New York,2015-11-12,4,1589
The Roger,2015-11-12,4,1407
The Roger,2015-11-12,2,1417
The Roger,2015-11-12,3,1425
The Roger,2015-11-12,1,1425
The Roosevelt Hotel New York City,2015-11-12,3,875
The Roosevelt Hotel New York City,2015-11-12,1,935
The Roosevelt Hotel New York City,2015-11-12,2,935
The St. Regis New York,2015-11-12,3,4631
The St. Regis New York,2015-11-12,4,4726
The Standard East Village,2015-11-12,1,1755
The Standard East Village,2015-11-12,3,2212
The Westin New York Grand Central,2015-11-12,4,1260
United Nations Apartment Hotel,2015-11-12,1,1376
Viceroy New York,2015-11-12,3,1785
Viceroy New York,2015-11-12,4,1865
W New York,2015-11-12,3,1367
W New York,2015-11-12,4,1521
W New York - Union Square,2015-11-12,4,2175
W New York - Union Square,2015-11-12,3,2215
W New York - Union Square,2015-11-12,2,2259
W New York Times Square,2015-11-12,2,1328
W New York Times Square,2015-11-12,3,1429
W New York Times Square,2015-11-12,4,1457
Westin New York at Times Square,2015-11-12,4,1246
Westin New York at Times Square,2015-11-12,3,1264
Westin New York at Times Square,2015-11-12,2,1343
Wyndham Garden - Manhattan Chelsea West,2015-11-12,3,889
Wyndham Garden - Manhattan Chelsea West,2015-11-12,2,1006
Wyndham Garden Brooklyn Sunset Park,2015-11-12,3,803
Andaz 5th Avenue - a concept by Hyatt,2015-11-13,3,1848
Andaz 5th Avenue - a concept by Hyatt,2015-11-13,1,1871
Andaz 5th Avenue - a concept by Hyatt,2015-11-13,2,1900
Andaz 5th Avenue - a concept by Hyatt,2015-11-13,4,2227
Andaz Wall Street - a concept by Hyatt,2015-11-13,1,1485
Andaz Wall Street - a concept by Hyatt,2015-11-13,3,1496
Andaz Wall Street - a concept by Hyatt,2015-11-13,2,1835
Baccarat Hotel and Residences New York,2015-11-13,1,3775
Best Western Bowery Hanbee Hotel,2015-11-13,1,950
Best Western Bowery Hanbee Hotel,2015-11-13,2,985
Cassa Hotel 45th Street,2015-11-13,2,1191
Cassa Hotel 45th Street,2015-11-13,1,1246
Cassa Hotel 45th Street,2015-11-13,3,1487
Comfort Inn Times Square South Area,2015-11-13,1,775
Comfort Inn Times Square South Area,2015-11-13,2,974
Conrad New York,2015-11-13,2,2255
Conrad New York,2015-11-13,1,2375
Conrad New York,2015-11-13,3,2375
Courtyard by Marriott New York Manhattan   Central Park,2015-11-13,3,1336
Courtyard by Marriott New York Manhattan Times Square,2015-11-13,3,1369
Courtyard by Marriott New York Manhattan Times Square,2015-11-13,2,1379
Crowne Plaza Times Square Manhattan,2015-11-13,3,1213
Crowne Plaza Times Square Manhattan,2015-11-13,1,1312
Days Inn Bronx Near Stadium,2015-11-13,3,577
DoubleTree Suites by Hilton New York City - Times Square,2015-11-13,3,1400
DoubleTree Suites by Hilton New York City - Times Square,2015-11-13,2,1417
DoubleTree Suites by Hilton New York City - Times Square,2015-11-13,1,1483
DoubleTree by Hilton Hotel New York - Times Square South,2015-11-13,3,1148
DoubleTree by Hilton Hotel New York - Times Square South,2015-11-13,2,1245
DoubleTree by Hilton Hotel Newark Airport,2015-11-13,3,795
DoubleTree by Hilton Metropolitan - New York City,2015-11-13,2,915
DoubleTree by Hilton Metropolitan - New York City,2015-11-13,4,980
DoubleTree by Hilton Metropolitan - New York City,2015-11-13,3,1065
DoubleTree by Hilton Metropolitan - New York City,2015-11-13,1,1275
DoubleTree by Hilton New York City - Chelsea,2015-11-13,3,1039
DoubleTree by Hilton New York City - Chelsea,2015-11-13,2,1129
DoubleTree by Hilton New York City - Chelsea,2015-11-13,1,1177
DoubleTree by Hilton New York City - Chelsea,2015-11-13,4,1182
DoubleTree by Hilton New York City - Financial District,2015-11-13,1,1050
DoubleTree by Hilton New York City - Financial District,2015-11-13,3,1228
Eventi Hotel a Kimpton Hotel,2015-11-13,3,1498
Eventi Hotel a Kimpton Hotel,2015-11-13,2,1657
Eventi Hotel a Kimpton Hotel,2015-11-13,1,1730
Fairfield Inn by Marriott LaGuardia Airport Flushing,2015-11-13,2,925
Four Seasons Hotel New York,2015-11-13,2,4875
Four Seasons Hotel New York,2015-11-13,1,4875
Four Seasons Hotel New York,2015-11-13,3,4975
Four Seasons Hotel New York,2015-11-13,4,5095
Grand Hyatt New York,2015-11-13,3,1295
Grand Hyatt New York,2015-11-13,2,1435
Grand Hyatt New York,2015-11-13,4,1455
Hampton Inn Madison Square Garden Area Hotel,2015-11-13,3,1106
Hampton Inn Madison Square Garden Area Hotel,2015-11-13,4,1106
Hampton Inn Manhattan Downtown-Financial District,2015-11-13,3,967
Hampton Inn Manhattan Downtown-Financial District,2015-11-13,2,976
Hampton Inn Manhattan Downtown-Financial District,2015-11-13,4,1066
Hampton Inn Manhattan Downtown-Financial District,2015-11-13,1,1075
Hampton Inn Manhattan Soho,2015-11-13,2,1135
Hampton Inn Manhattan Soho,2015-11-13,3,1145
Hampton Inn Manhattan-Seaport-Financial District,2015-11-13,4,958
Hampton Inn Manhattan-Seaport-Financial District,2015-11-13,3,994
Hampton Inn Manhattan-Seaport-Financial District,2015-11-13,2,1003
Hampton Inn Manhattan-Seaport-Financial District,2015-11-13,1,1057
Hampton Inn New York - 35th Street - Empire State Building,2015-11-13,4,1000
Hampton Inn New York - 35th Street - Empire State Building,2015-11-13,3,1157
Hampton Inn New York - 35th Street - Empire State Building,2015-11-13,2,1157
Hampton Inn New York - 35th Street - Empire State Building,2015-11-13,1,1168
