,Hotel Name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160
10,Magnuson Convention Center Hotel,50.53908355795148,53.77358490566038,53.908355795148246,50.53908355795148,23.8544474393531,26.41509433962264,26.819407008086255,24.528301886792452,32.34501347708895,35.57951482479784,33.288409703504044,30.59299191374663,7.008086253369273,9.164420485175203,8.89487870619946,6.334231805929918,0.0,1.8867924528301887,1.6172506738544474,0.0,5.3908355795148255,7.951482479784366,7.951482479784366,6.064690026954178,75.2021563342318,79.11051212938006,78.30188679245283,74.25876010781671,74.93261455525607,78.4366576819407,77.22371967654986,76.54986522911051,-1.0,54.71698113207547,55.25606469002695,52.42587601078167,96.09164420485176,100.0,-1.0,-1.0,75.33692722371967,79.38005390835579,77.49326145552561,76.68463611859838,76.1455525606469,78.30188679245283,77.088948787062,73.98921832884096,79.78436657681941,83.28840970350404,81.94070080862534,-1.0,66.98113207547169,70.48517520215634,76.41509433962264,73.98921832884096,63.20754716981132,62.668463611859835,62.8032345013477,59.43396226415094,-1.0,-1.0,-1.0,-1.0,86.6576819407008,90.83557951482479,89.08355795148249,-1.0,61.99460916442049,65.49865229110512,63.20754716981132,61.05121293800539,59.83827493261455,63.881401617250674,62.938005390835585,59.97304582210242,-1.0,-1.0,-1.0,-1.0,66.30727762803235,70.35040431266847,67.38544474393531,65.09433962264151,69.2722371967655,72.50673854447439,73.45013477088949,69.6765498652291,-1.0,76.68463611859838,76.54986522911051,-1.0,65.36388140161725,69.2722371967655,-1.0,-1.0,52.695417789757414,56.46900269541779,54.17789757412399,51.75202156334232,-1.0,58.086253369272235,58.625336927223714,55.39083557951483,59.43396226415094,62.668463611859835,63.07277628032345,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.086253369272235,57.27762803234502,54.31266846361186,51.75202156334232,55.121293800539085,54.17789757412399,51.34770889487871,44.07008086253369,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.528301886792452,27.358490566037734,25.741239892183287,23.98921832884097,-1.0,32.47978436657682,31.805929919137466,29.380053908355798,-1.0,-1.0,-1.0,-1.0,9.703504043126685,11.590296495956872,11.725067385444744,9.568733153638814,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,Hilton Garden Inn New York West 35th Street,19.37639198218263,11.284335560504825,17.891610987379362,9.428359317000742,12.91759465478842,16.035634743875278,12.91759465478842,11.804008908685969,30.438010393466964,11.284335560504825,11.284335560504825,8.166295471417966,2.078693392724573,10.096510764662213,13.882702301410543,9.428359317000742,14.253897550111358,2.5241276911655532,0.0,0.5196733481811433,11.284335560504825,18.55976243504083,15.44172234595397,19.37639198218263,41.796585003711954,39.56941351150705,46.69636228656273,46.69636228656273,44.02375649591686,36.00593912397921,33.55605048255382,26.13214550853749,49.220489977728285,46.17668893838159,36.15441722345954,44.02375649591686,49.072011878247956,52.19005196733482,57.23830734966593,61.02449888641426,50.18559762435041,39.12397921306607,42.464736451373426,42.761692650334076,34.66963622865627,31.70007423904974,23.682256867112102,38.97550111358575,54.639940608760206,57.98069784706755,57.23830734966593,54.71417965850037,-1.0,51.00222717149221,43.28136599851522,44.91462509279881,58.500371195248704,57.23830734966593,50.705270972531544,46.39940608760208,100.0,66.59242761692651,65.10764662212324,61.46993318485523,51.37342242019302,48.775055679287306,49.220489977728285,46.10244988864143,-1.0,44.17223459539718,37.93615441722346,42.761692650334076,64.95916852264291,59.613956941351155,48.775055679287306,51.37342242019302,49.072011878247956,44.61766889383816,42.910170749814405,42.31625835189309,33.85300668151447,32.36822568671121,33.630289532293986,-1.0,52.635486265775796,55.82776540460282,62.360801781737194,-1.0,37.26800296956199,-1.0,-1.0,32.36822568671121,45.063103192279144,38.381588715664435,45.211581291759465,42.761692650334076,49.220489977728285,53.97178916109874,43.57832219747587,44.02375649591686,65.25612472160356,56.05048255382331,55.15961395694136,61.24721603563474,-1.0,34.521158129175944,27.319970304380103,-1.0,-1.0,23.979213066072756,19.524870081662954,17.074981440237565,37.41648106904232,36.15441722345954,23.533778767631773,30.438010393466964,-1.0,-1.0,35.337787676317745,-1.0,-1.0,-1.0,-1.0,-1.0,9.948032665181886,13.882702301410543,18.262806236080177,-1.0,-1.0,-1.0,-1.0,18.856718634001485,31.997030438010395,34.224201930215294,16.629547141796586,10.764662212323682,12.991833704528583,22.12323682256867,22.717149220489976,21.306607275426874,-1.0,-1.0,-1.0,-1.0,-1.0,15.812917594654788,8.760207869339272,29.324424647364516,-1.0,5.716406829992576,26.42910170749814,29.91833704528582,-1.0,26.280623608017816,15.590200445434299,9.873793615441723,43.05864884929473,34.0014847809948,34.0014847809948,-1.0
12,Hilton Garden Inn New York-Times Square Central,25.5609756097561,24.585365853658537,29.268292682926827,26.439024390243905,-1.0,-1.0,-1.0,2.5365853658536586,2.731707317073171,4.780487804878049,19.70731707317073,24.878048780487806,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5853658536585366,0.0,-1.0,13.170731707317074,13.170731707317074,4.390243902439024,-1.0,57.073170731707314,67.70731707317074,61.36585365853659,51.1219512195122,45.85365853658537,42.53658536585366,58.829268292682926,83.1219512195122,65.85365853658537,65.85365853658537,-1.0,-1.0,-1.0,91.31707317073172,93.5609756097561,72.0,76.39024390243902,42.4390243902439,40.487804878048784,70.73170731707317,56.975609756097555,47.3170731707317,62.926829268292686,-1.0,71.1219512195122,79.90243902439025,76.29268292682927,81.46341463414633,-1.0,-1.0,69.95121951219512,93.3658536585366,43.41463414634146,71.1219512195122,76.48780487804878,-1.0,-1.0,-1.0,66.34146341463415,74.2439024390244,71.1219512195122,-1.0,59.3170731707317,72.58536585365853,80.87804878048782,-1.0,75.41463414634147,72.6829268292683,80.39024390243902,64.8780487804878,69.7560975609756,77.5609756097561,64.6829268292683,88.29268292682927,63.21951219512195,58.731707317073166,61.951219512195124,60.390243902439025,57.073170731707314,-1.0,64.8780487804878,76.58536585365854,-1.0,59.02439024390244,63.51219512195122,63.80487804878049,59.90243902439024,-1.0,67.21951219512195,-1.0,-1.0,-1.0,60.78048780487805,75.60975609756098,-1.0,60.97560975609756,-1.0,-1.0,-1.0,43.21951219512195,41.46341463414634,-1.0,-1.0,44.78048780487805,38.53658536585366,-1.0,28.09756097560976,45.65853658536586,-1.0,27.219512195121954,42.146341463414636,60.97560975609756,39.51219512195122,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.487804878048784,-1.0,37.46341463414634,33.36585365853659,44.390243902439025,5.365853658536586,28.780487804878046,30.73170731707317,41.46341463414634,-1.0,-1.0,-1.0,19.70731707317073,-1.0,-1.0,28.585365853658534,-1.0,-1.0,-1.0,-1.0,15.121951219512194,21.170731707317074,25.853658536585368,26.04878048780488,-1.0,13.170731707317074,19.21951219512195,-1.0,100.0,54.73170731707317,32.19512195121951,17.365853658536583,-1.0,-1.0,-1.0,-1.0
13,Conrad New York,-1.0,32.90258449304175,31.908548707753482,46.81908548707753,38.866799204771375,30.417495029821072,26.938369781312126,33.39960238568588,17.495029821073558,19.4831013916501,27.435387673956264,35.934393638170974,21.47117296222664,23.956262425447317,31.06361829025845,-1.0,36.87872763419483,28.528827037773357,23.956262425447317,21.47117296222664,35.884691848906556,-1.0,34.890656063618295,-1.0,-1.0,-1.0,68.68787276341949,-1.0,-1.0,57.25646123260437,-1.0,-1.0,89.06560636182903,77.13717693836978,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.64612326043738,74.6520874751491,67.19681908548708,58.74751491053678,53.28031809145129,74.6520874751491,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,96.52087475149106,100.0,73.1610337972167,63.22067594433399,53.28031809145129,78.62823061630219,-1.0,-1.0,86.58051689860835,98.01192842942345,47.31610337972167,56.2624254473161,65.20874751491054,-1.0,-1.0,69.68190854870775,59.24453280318092,48.807157057654074,80.11928429423459,69.68190854870775,59.24453280318092,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,90.55666003976143,96.52087475149106,100.0,-1.0,57.75347912524851,60.73558648111332,68.19085487077535,51.789264413518886,57.75347912524851,61.7296222664016,82.60437375745528,-1.0,76.1431411530815,69.68190854870775,-1.0,74.15506958250498,81.610337972167,67.89264413518886,-1.0,-1.0,-1.0,75.64612326043738,89.56262425447316,-1.0,58.25049701789264,73.1610337972167,-1.0,-1.0,21.47117296222664,15.50695825049702,9.542743538767395,69.68190854870775,63.71769383697813,45.82504970178927,54.771371769383705,74.6520874751491,64.7117296222664,65.20874751491054,-1.0,-1.0,63.71769383697813,68.68787276341949,74.15506958250498,62.72365805168986,35.387673956262425,54.27435387673957,71.66998011928429,-1.0,62.22664015904572,45.82504970178927,30.91451292246521,69.68190854870775,63.71769383697813,69.68190854870775,-1.0,26.938369781312126,35.387673956262425,51.29224652087475,60.73558648111332,-1.0,1.1928429423459244,0.0,5.069582504970179,29.92047713717694,25.44731610337972,20.974155069582505,18.986083499005964,-1.0,-1.0,48.807157057654074,66.2027833001988,84.09542743538768,67.69383697813122,72.16699801192843,75.64612326043738,72.11729622266402,64.01590457256461,74.6520874751491,-1.0
14,Wyndham Garden Brooklyn Sunset Park,-1.0,62.64855687606112,-1.0,-1.0,69.43972835314092,69.43972835314092,-1.0,-1.0,48.55687606112054,28.862478777589136,27.504244482173174,-1.0,-1.0,10.186757215619695,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.83531409168081,57.555178268251275,-1.0,-1.0,-1.0,-1.0,45.331069609507644,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.06112054329371,86.41765704584041,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81.32427843803056,-1.0,-1.0,-1.0,53.65025466893039,96.60441426146011,-1.0,-1.0,-1.0,-1.0,-1.0,77.92869269949067,49.23599320882852,53.65025466893039,-1.0,100.0,92.52971137521222,-1.0,-1.0,-1.0,53.65025466893039,61.62988115449915,75.38200339558574,-1.0,66.21392190152801,53.65025466893039,75.38200339558574,-1.0,49.23599320882852,53.65025466893039,-1.0,-1.0,53.65025466893039,81.32427843803056,57.045840407470294,84.71986417657045,-1.0,53.65025466893039,64.68590831918506,-1.0,53.65025466893039,49.23599320882852,49.40577249575552,64.68590831918506,40.2376910016978,43.2937181663837,-1.0,64.68590831918506,58.57385398981324,53.65025466893039,57.045840407470294,-1.0,43.2937181663837,33.95585738539898,57.045840407470294,-1.0,15.959252971137522,10.186757215619695,-1.0,-1.0,15.959252971137522,-1.0,-1.0,-1.0,-1.0,15.959252971137522,-1.0,-1.0,10.186757215619695,15.959252971137522,-1.0,9.847198641765704,10.186757215619695,15.959252971137522,-1.0,-1.0,13.073005093378608,5.772495755517826,-1.0,-1.0,13.073005093378608,18.845500848896435,-1.0,-1.0,-1.0,13.073005093378608,-1.0,-1.0,5.772495755517826,13.073005093378608,-1.0,-1.0,4.4142614601018675,18.845500848896435,-1.0,1.8675721561969438,0.0,4.4142614601018675,-1.0,-1.0,30.390492359932086,33.276740237691,-1.0,-1.0,-1.0,2.037351443123939,-1.0,-1.0,0.0,4.4142614601018675,-1.0,-1.0,0.0,24.61799660441426,-1.0
15,Hilton Newark Airport,22.58064516129032,41.935483870967744,41.935483870967744,-1.0,-1.0,-1.0,41.935483870967744,22.58064516129032,1.2903225806451613,41.935483870967744,31.290322580645164,-1.0,22.58064516129032,41.935483870967744,41.935483870967744,-1.0,-1.0,-1.0,41.935483870967744,22.58064516129032,54.83870967741935,-1.0,51.61290322580645,-1.0,9.67741935483871,32.25806451612903,54.83870967741935,-1.0,-1.0,-1.0,38.70967741935484,16.129032258064516,77.41935483870968,67.74193548387096,45.16129032258064,-1.0,35.483870967741936,51.61290322580645,54.83870967741935,-1.0,-1.0,-1.0,51.61290322580645,-1.0,83.87096774193549,67.74193548387096,-1.0,-1.0,70.96774193548387,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.25806451612903,45.16129032258064,58.06451612903226,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38.70967741935484,58.06451612903226,77.41935483870968,-1.0,-1.0,-1.0,58.06451612903226,38.70967741935484,-1.0,58.06451612903226,74.19354838709677,90.32258064516128,38.70967741935484,54.83870967741935,70.96774193548387,-1.0,-1.0,-1.0,51.61290322580645,35.483870967741936,-1.0,67.74193548387096,51.61290322580645,-1.0,-1.0,70.96774193548387,80.64516129032258,-1.0,35.483870967741936,51.61290322580645,67.74193548387096,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,67.74193548387096,-1.0,-1.0,-1.0,51.61290322580645,67.74193548387096,83.87096774193549,35.483870967741936,51.61290322580645,67.74193548387096,-1.0,-1.0,-1.0,51.61290322580645,38.70967741935484,-1.0,67.74193548387096,58.06451612903226,-1.0,12.903225806451612,38.70967741935484,54.83870967741935,77.41935483870968,-1.0,-1.0,-1.0,-1.0,0.0,12.903225806451612,25.806451612903224,38.70967741935484,38.70967741935484,25.806451612903224,-1.0,16.129032258064516,38.70967741935484,-1.0,45.16129032258064,16.129032258064516,-1.0,-1.0,45.16129032258064,-1.0
16,Omni Berkshire Place,17.28525980911983,12.937433722163307,17.497348886532343,22.163308589607635,13.467656415694593,15.005302226935314,22.799575821845174,26.882290562036054,5.885471898197243,6.30965005302227,13.096500530222693,17.709437963944858,0.0,3.022269353128314,15.270413573700955,13.520678685047722,8.377518557794273,5.143160127253447,3.022269353128314,0.05302226935312832,8.377518557794273,6.415694591728525,10.604453870625663,47.87910922587486,-1.0,71.95121951219512,91.51643690349947,100.0,59.54400848356309,52.226935312831394,47.5609756097561,51.802757158006365,60.86956521739131,56.46871686108166,52.12089077412513,-1.0,-1.0,73.48886532343585,78.79109225874868,80.06362672322376,-1.0,-1.0,-1.0,-1.0,51.855779427359494,43.90243902439025,39.07741251325557,62.460233297985155,78.26086956521739,-1.0,-1.0,-1.0,-1.0,-1.0,43.31919406150583,39.07741251325557,51.802757158006365,47.5609756097561,45.01590668080594,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.159066808059386,52.27995758218452,48.038176033934256,-1.0,41.145281018027575,-1.0,-1.0,-1.0,55.46129374337222,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.05514316012725,33.085896076352064,34.88865323435843,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.85683987274655,-1.0,32.66171792152704,34.78260869565217,55.991516436903495,34.78260869565217,42.735949098621425,36.90349946977731,59.1728525980912,50.159066808059386,44.32661717921527,40.084835630965,70.30752916224814,50.159066808059386,49.09862142099682,-1.0,77.7306468716861,-1.0,50.159066808059386,60.76352067868505,46.447507953340406,41.145281018027575,50.159066808059386,58.112407211028625,-1.0,57.05196182396607,-1.0,-1.0,52.8101802757158,45.387062566277834,-1.0,39.55461293743372,-1.0,-1.0,-1.0,25.768822905620357,-1.0,15.959703075291623,15.1643690349947,9.862142099681867,-1.0,19.300106044538705,4.878048780487805,-1.0,-1.0,4.453870625662779,4.878048780487805,31.336161187698835,54.93107104984093,46.553552492046656,55.885471898197245,52.75715800636267,84.6235418875928,-1.0,-1.0,66.59597030752916
17,Hilton Times Square,32.55649717514124,38.84180790960452,46.68079096045198,-1.0,33.26271186440678,22.66949152542373,-1.0,32.55649717514124,35.16949152542373,31.07344632768362,43.50282485875706,-1.0,13.841807909604519,15.254237288135593,34.53389830508475,30.01412429378531,30.64971751412429,2.11864406779661,0.0,44.27966101694915,-1.0,-1.0,19.491525423728813,24.152542372881356,-1.0,-1.0,67.01977401129943,62.5,35.16949152542373,76.12994350282486,48.163841807909606,54.66101694915254,62.5,63.13559322033898,74.15254237288136,68.22033898305084,-1.0,68.2909604519774,74.78813559322035,89.12429378531074,63.13559322033898,59.18079096045198,57.274011299435024,55.367231638418076,56.92090395480226,54.02542372881356,39.97175141242938,-1.0,74.57627118644068,78.8135593220339,100.0,80.64971751412429,74.01129943502825,68.22033898305084,65.04237288135593,65.67796610169492,67.01977401129943,63.13559322033898,56.63841807909604,76.69491525423729,88.70056497175142,85.31073446327684,83.33333333333334,81.7090395480226,50.0,53.672316384180796,67.01977401129943,49.293785310734464,49.152542372881356,-1.0,52.824858757062145,72.1045197740113,-1.0,61.51129943502824,61.652542372881356,-1.0,83.05084745762711,86.5819209039548,93.64406779661016,62.5,-1.0,67.01977401129943,46.186440677966104,63.13559322033898,-1.0,86.86440677966102,70.90395480225989,70.97457627118644,-1.0,61.15819209039548,76.76553672316385,62.5,83.96892655367232,-1.0,42.30225988700565,73.51694915254238,54.66101694915254,70.90395480225989,50.7768361581921,-1.0,-1.0,50.21186440677966,55.932203389830505,67.01977401129943,35.31073446327684,36.29943502824859,47.951977401129945,46.89265536723164,47.52824858757062,41.03107344632768,46.25706214689266,33.05084745762712,41.59604519774011,50.56497175141242,28.177966101694917,47.1045197740113,43.14971751412429,50.56497175141242,43.14971751412429,47.1045197740113,45.62146892655367,48.09322033898305,46.82203389830508,-1.0,38.206214689265536,23.870056497175142,41.03107344632768,35.87570621468927,36.51129943502825,38.771186440677965,21.045197740112993,41.59604519774011,48.44632768361582,25.49435028248588,25.635593220338983,39.97175141242938,43.22033898305085,23.65819209039548,29.59039548022599,27.401129943502823,4.307909604519774,16.94915254237288,7.627118644067797,-1.0,-1.0,-1.0,12.923728813559322,20.33898305084746,-1.0,15.748587570621469,12.782485875706215,26.55367231638418,-1.0,29.44915254237288,40.25423728813559,24.152542372881356,70.97457627118644,50.21186440677966,34.25141242937853,30.29661016949153
18,Park Hyatt New York,0.0,9.387755102040817,9.387755102040817,18.489795918367346,18.489795918367346,2.0408163265306123,1.2244897959183674,0.0,28.57142857142857,-1.0,9.387755102040817,18.489795918367346,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.81632653061224,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,73.46938775510205,-1.0,-1.0,-1.0,-1.0,-1.0,71.42857142857143,59.183673469387756,-1.0,-1.0,71.42857142857143,-1.0,100.0,61.224489795918366,63.26530612244898,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,62.36734693877551,64.20408163265307,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.95918367346938,43.795918367346935,-1.0,40.12244897959184,41.95918367346938,43.795918367346935,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,62.36734693877551,64.20408163265307,66.04081632653062,60.530612244897966,62.36734693877551,64.20408163265307,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.06122448979592,-1.0,-1.0,-1.0,64.20408163265307,66.04081632653062,-1.0,62.36734693877551,64.20408163265307,66.04081632653062,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,62.36734693877551,64.20408163265307,60.530612244897966,16.244897959183675,14.408163265306124,47.673469387755105,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19,Homewood Suites by Hilton NY Midtown Manhattan Times Square,22.727272727272727,27.27272727272727,31.818181818181817,33.63636363636363,43.63636363636363,37.27272727272727,33.63636363636363,22.727272727272727,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.63636363636363,20.0,4.545454545454546,0.0,48.18181818181818,19.090909090909093,17.272727272727273,44.54545454545455,70.0,68.18181818181817,77.27272727272727,61.81818181818181,-1.0,68.18181818181817,31.818181818181817,45.45454545454545,77.27272727272727,-1.0,47.27272727272727,-1.0,72.72727272727273,-1.0,68.18181818181817,68.18181818181817,-1.0,73.63636363636363,67.27272727272727,45.45454545454545,80.0,50.90909090909091,48.18181818181818,42.72727272727273,79.0909090909091,-1.0,100.0,-1.0,-1.0,42.72727272727273,44.54545454545455,66.36363636363637,79.0909090909091,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,60.0,70.0,63.63636363636363,57.27272727272727,-1.0,54.54545454545454,55.45454545454545,-1.0,70.0,77.27272727272727,59.09090909090909,70.9090909090909,-1.0,-1.0,-1.0,64.54545454545455,66.36363636363637,54.54545454545454,71.81818181818181,-1.0,-1.0,78.18181818181819,72.72727272727273,-1.0,77.27272727272727,72.72727272727273,72.72727272727273,58.18181818181818,-1.0,63.63636363636363,-1.0,-1.0,66.36363636363637,80.9090909090909,-1.0,-1.0,-1.0,63.63636363636363,58.18181818181818,-1.0,6.363636363636363,12.727272727272727,20.909090909090907,50.90909090909091,-1.0,2.727272727272727,63.63636363636363,50.0,40.0,69.0909090909091,67.27272727272727,-1.0,70.9090909090909,69.0909090909091,80.9090909090909,-1.0,-1.0,30.0,45.45454545454545,-1.0,21.818181818181817,17.272727272727273,21.818181818181817,45.45454545454545,-1.0,29.09090909090909,-1.0,-1.0,33.63636363636363,31.818181818181817,13.636363636363635,31.818181818181817,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.181818181818183,2.727272727272727,-1.0,-1.0,-1.0,37.27272727272727,42.90909090909091,-1.0,52.72727272727272,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
20,Grand Hyatt New York,18.195956454121305,23.32814930015552,28.149300155520997,29.86003110419907,16.018662519440124,8.087091757387247,12.597200622083982,8.398133748055987,-1.0,-1.0,-1.0,12.597200622083982,1.244167962674961,18.195956454121305,18.195956454121305,26.594090202177295,7.698289269051322,8.398133748055987,11.19751166407465,9.79782270606532,20.684292379471227,16.71850699844479,-1.0,17.107309486780714,-1.0,-1.0,-1.0,76.67185069984448,47.12286158631415,-1.0,47.12286158631415,-1.0,76.67185069984448,-1.0,45.56765163297045,39.346811819595644,-1.0,-1.0,-1.0,100.0,68.89580093312597,68.89580093312597,67.34059097978226,59.56454121306376,70.45101088646967,-1.0,50.233281493001556,59.56454121306376,-1.0,-1.0,-1.0,48.67807153965785,-1.0,58.78693623639192,47.12286158631415,40.90202177293934,68.89580093312597,64.23017107309487,50.233281493001556,-1.0,-1.0,78.22706065318819,67.34059097978226,70.45101088646967,59.56454121306376,-1.0,59.56454121306376,54.898911353032666,-1.0,-1.0,-1.0,53.34370139968896,-1.0,67.34059097978226,65.78538102643857,70.45101088646967,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.22550544323484,-1.0,-1.0,58.009331259720064,67.34059097978226,75.11664074650078,65.78538102643857,76.67185069984448,-1.0,-1.0,65.78538102643857,58.009331259720064,-1.0,78.22706065318819,67.34059097978226,68.89580093312597,72.00622083981337,-1.0,63.45256609642301,63.45256609642301,61.89735614307932,44.012441679626754,45.56765163297045,44.012441679626754,64.23017107309487,-1.0,-1.0,-1.0,-1.0,50.5443234836703,54.27682737169518,44.94556765163297,61.11975116640747,71.22861586314151,56.92068429237948,67.34059097978226,-1.0,46.3452566096423,30.793157076205286,43.2348367029549,44.7900466562986,16.018662519440124,23.79471228615863,28.46034214618974,30.015552099533437,30.015552099533437,19.12908242612753,20.684292379471227,12.908242612752721,-1.0,37.791601866251945,26.905132192846033,39.346811819595644,20.684292379471227,37.791601866251945,36.236391912908246,6.531881804043546,13.685847589424572,-1.0,-1.0,5.598755832037325,0.0,6.065318818040436,6.065318818040436,37.791601866251945,9.642301710730948,23.79471228615863,13.996889580093313,0.0,-1.0,65.78538102643857,37.791601866251945,26.127527216174183,74.65007776049767,68.11819595645412,60.80870917573873,-1.0
21,The Plaza Hotel,8.457538994800693,10.849220103986134,0.0,8.457538994800693,-1.0,8.665511265164644,2.1837088388214907,8.457538994800693,17.12305025996534,14.072790294627383,7.590987868284229,-1.0,11.923743500866552,12.131715771230503,3.050259965337955,11.47313691507799,-1.0,11.7157712305026,8.457538994800693,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.72443674176776,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,97.92027729636048,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,92.89428076256499,89.42807625649914,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,94.80069324090121,96.70710571923743,96.88041594454073,87.0363951473137,42.04506065857886,96.70710571923743,-1.0,79.89601386481803,83.70883882149047,39.44540727902947,83.95147313691508,-1.0,52.512998266897746,39.44540727902947,42.04506065857886,87.0363951473137,47.90294627383015,50.74523396880416,97.92027729636048,49.32409012131716,94.80069324090121,76.91507798960139,83.95147313691508,42.56499133448873,40.72790294627383,-1.0,-1.0,39.44540727902947,35.28596187175043,38.40554592720971,39.965337954939336,36.32582322357019,33.96880415944541,35.52859618717504,38.128249566724435,36.04852686308492,32.92894280762565,31.646447140381284,35.52859618717504,-1.0,35.28596187175043,35.52859618717504,47.244367417677644,36.04852686308492,34.24610051993068,35.52859618717504,33.726169844020795,47.244367417677644,30.606585788561524,34.48873483535528,34.24610051993068,38.925476603119584,30.086655112651645,30.606585788561524,36.32582322357019,29.04679376083189,30.086655112651645,30.606585788561524,36.32582322357019,38.925476603119584,34.48873483535528,34.24610051993068,31.646447140381284,36.32582322357019,39.68804159445407,42.04506065857886,39.44540727902947,-1.0,-1.0,-1.0,-1.0,38.128249566724435,38.128249566724435,38.128249566724435,38.925476603119584,36.04852686308492,35.52859618717504,34.24610051993068,31.646447140381284,34.766031195840554,36.56845753899481,-1.0,-1.0,22.842287694974004,25.99653379549394,26.689774696707108,42.04506065857886,36.04852686308492,21.837088388214905,21.837088388214905,-1.0,29.56672443674177,21.837088388214905,30.25996533795494,-1.0,48.63084922010399,-1.0,49.04679376083189,46.204506065857885
